,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
12,"['ビール', 0.06891740971238997]","['中', 0.05294233121993494]","['利用', 0.04879119102567115]","['席', 0.04879119102567115]","['店内', 0.05081211560732253]","['料理', 0.039999470909574945]","['テーブル', 0.06012568959629377]","['メニュー', 0.04879119102567115]","['同僚', 0.12353656383854526]","['野菜', 0.06891740971238997]","['セット', 0.0761007680887488]","['印象', 0.16978497640968998]","['平日', 0.09015354380673547]","['質', 0.12353656383854526]","['カレー', 0.12353656383854526]","['高', 0.1395116423310003]","['食べログ', 0.12353656383854526]","['構成', 0.1395116423310003]","['チーズ', 0.09015354380673547]","['カウンター', 0.08025190828301258]","['テーブル席', 0.08025190828301258]","['訪問', 0.06891740971238997]","['カテゴリ', 0.16682121939407796]","['スタンダード', 0.3336424387881559]","['スペシャル', 0.1395116423310003]","['スモーキーチーズフォンデュ', 0.16682121939407796]","['トマト', 0.10341034515182645]","['ネット予約', 0.16682121939407796]","['ビア', 0.16682121939407796]","['リミテッド', 0.16682121939407796]","['主', 0.16682121939407796]","['仲間たち', 0.16682121939407796]","['会社', 0.1395116423310003]","['分類', 0.16682121939407796]","['制約', 0.16682121939407796]","['名', 0.18030708761347095]","['安心', 0.11220206526792265]","['対象', 0.16682121939407796]","['山小屋', 0.16682121939407796]","['忘年会', 0.16682121939407796]","['担保', 0.16682121939407796]","['次第', 0.1395116423310003]","['瀟洒', 0.16682121939407796]","['牛すじ肉', 0.16682121939407796]","['用', 0.1395116423310003]","['男', 0.16682121939407796]","['皆無', 0.16682121939407796]","['窮屈', 0.1395116423310003]","['群', 0.16682121939407796]","['軒', 0.1395116423310003]","['頃', 0.1395116423310003]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"['今回', 0.04866879437202873]","['利用', 0.07898814829863131]","['友人', 0.07789102235434225]","['好き', 0.053232548355195156]","['サプライズ', 0.11292782633681442]","['人', 0.06871630213162917]","['他', 0.05578526025174963]","['店', 0.013631990389556564]","['料理', 0.03237760826959475]","['サラダ', 0.06871630213162917]","['注文', 0.09733758874405746]","['用意', 0.18164412846844358]","['キャベツ', 0.0837055983545009]","['ドレッシング', 0.09999678445693487]","['時', 0.058560216067624016]","['量', 0.0729748683948592]","['印象', 0.06871630213162917]","['食事', 0.1948799414233881]","['生', 0.07789102235434225]","['チーズ', 0.21892460518457763]","['イチゴ', 0.11292782633681442]","['ウレシス', 0.13503358843940705]","['カクテル', 0.13503358843940705]","['カップル', 0.09082206423422179]","['カルパッチョカルパッチョ', 0.13503358843940705]","['キティ', 0.13503358843940705]","['グラタンピザグラタン', 0.13503358843940705]","['ケーキ', 0.13503358843940705]","['コンパ', 0.13503358843940705]","['シラス', 0.2700671768788141]","['ズワイガニ', 0.13503358843940705]","['タコ', 0.09999678445693487]","['ドリンク', 0.1557820447086845]","['バルサミコ酢', 0.13503358843940705]","['パスタ', 0.11292782633681442]","['ピザ', 0.4051007653182212]","['プレゼント', 0.13503358843940705]","['事', 0.0837055983545009]","['以上', 0.0837055983545009]","['前祝い', 0.13503358843940705]","['周り', 0.13503358843940705]","['商品', 0.13503358843940705]","['多め', 0.13503358843940705]","['大め', 0.13503358843940705]","['大好', 0.13503358843940705]","['大葉', 0.19999356891386974]","['女子', 0.09999678445693487]","['好み', 0.09999678445693487]","['年', 0.11292782633681442]","['焼酎', 0.11292782633681442]","['生ハム', 0.13503358843940705]","['誕生日ケーキ', 0.13503358843940705]","['達', 0.13503358843940705]","['鯛', 0.19999356891386974]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"['何', 0.1948264222131811]","['利用', 0.13139448044808832]","['席', 0.13139448044808832]","['度', 0.5182777737807319]","['一', 0.21611806500616218]","['人', 0.22861512800030362]","['店', 0.04535283667968085]","['料理', 0.1077184136701391]","['飲み放題', 0.16923854872153685]","['メニュー', 0.13139448044808832]","['前', 0.21611806500616218]","['機会', 0.3757042895488358]","['空間', 0.332683467664632]","['ソファー', 0.4492488703231019]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,"['ランチ', 0.10268239452748015]","['利用', 0.07269565625393662]","['他', 0.10268239452748015]","['コース', 0.09798368793555783]","['飲み放題', 0.09363336512173061]","['飲み物', 0.184061331375869]","['時間', 0.46222377930697645]","['仲間', 0.3081491862046509]","['貴重', 0.16717367615410586]","['邪魔', 0.15407459310232546]","['表参道', 0.082235922788371]","['テラス', 0.2078631445783003]","['デス', 0.24855261300249476]","['バーベキュー', 0.24855261300249476]","['プラン', 0.24855261300249476]","['レストラン', 0.24855261300249476]","['今度', 0.2078631445783003]","['充実', 0.24855261300249476]","['半', 0.15407459310232546]","['延長', 0.24855261300249476]","['最高', 0.12648420772991145]","['生ビール', 0.11957004974924326]","['週末', 0.2078631445783003]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,"['価格', 0.05923972144731123]","['オーダー', 0.05187043440800068]","['今回', 0.054160958114154896]","['コース', 0.05923972144731123]","['味', 0.03329993951024613]","['大根', 0.09315158645072098]","['方', 0.056609570274939555]","['飲み放題', 0.056609570274939555]","['野菜', 0.06208050112740644]","['日', 0.0722905678468122]","['食事', 0.0722905678468122]","['大', 0.0764707819359866]","['一緒', 0.10107112946397251]","['種類', 0.0764707819359866]","['表参道', 0.049718818117457264]","['最高', 0.382353909679933]","['コレ', 0.3770144309758753]","['コロッケコレ', 0.15027182451994436]","['サービス', 0.08668084865539236]","['ダシ', 0.15027182451994436]","['デザート', 0.08668084865539236]","['一杯', 0.12567147699195844]","['三', 0.11128119618337828]","['仕立て', 0.12567147699195844]","['先付け', 0.15027182451994436]","['内容', 0.09315158645072098]","['冷静', 0.15027182451994436]","['団子', 0.12567147699195844]","['季節', 0.11128119618337828]","['小', 0.15027182451994436]","['小鉢', 0.12567147699195844]","['店長', 0.12567147699195844]","['彩り', 0.12567147699195844]","['抜群', 0.15027182451994436]","['接客', 0.09315158645072098]","['揚げ物', 0.11128119618337828]","['本日', 0.12567147699195844]","['杏仁豆腐', 0.09315158645072098]","['枝豆', 0.11128119618337828]","['満足', 0.08668084865539236]","['炊き込みご飯', 0.12567147699195844]","['焼', 0.12567147699195844]","['焼き物', 0.12567147699195844]","['焼き魚', 0.15027182451994436]","['煮浸し', 0.12567147699195844]","['煮物', 0.12567147699195844]","['物', 0.10107112946397251]","['白味噌', 0.15027182451994436]","['種', 0.10107112946397251]","['自家製', 0.11128119618337828]","['芋', 0.15027182451994436]","['茶碗蒸し', 0.12567147699195844]","['豆腐', 0.18630317290144197]","['赤身', 0.12567147699195844]","['鰆', 0.12567147699195844]","['鶏そぼろ', 0.12567147699195844]","['鶏団子', 0.15027182451994436]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,"['今回', 0.14443740253471704]","['何', 0.08689639439209758]","['一番', 0.10828602369616201]","['人', 0.10196681795540471]","['店', 0.020228252093063923]","['料理', 0.0960890381421606]","['味', 0.08880486857868426]","['地下', 0.07899076927974054]","['的', 0.07548370241055492]","['東京', 0.13476913924101178]","['食事', 0.09639288346363672]","['ソース', 0.12420915044165314]","['オススメ', 0.11558101135232426]","['表参道駅', 0.10828602369616201]","['表参道', 0.1325910249011039]","['サービス', 0.11558101135232426]","['枝豆', 0.14838333263793135]","['炊き込みご飯', 0.16757146052661887]","['焼き物', 0.33514292105323773]","['物', 0.13476913924101178]","['アツアツ', 0.16757146052661887]","['コストパフォーマンス', 0.20037378181222598]","['コロッケ', 0.40074756362445196]","['サーモン', 0.14838333263793135]","['ブリ', 0.20037378181222598]","['ホクホク', 0.20037378181222598]","['マグロ', 0.16757146052661887]","['レベル', 0.20037378181222598]","['位', 0.16757146052661887]","['具材', 0.16757146052661887]","['味付け', 0.12420915044165314]","['味噌汁', 0.20037378181222598]","['場所', 0.10828602369616201]","['椀', 0.16757146052661887]","['目', 0.09639288346363672]","['赤味噌', 0.20037378181222598]","['限界', 0.20037378181222598]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,"['価格', 0.06922070572163785]","['今回', 0.06328624867955102]","['何', 0.07614851455851686]","['一番', 0.18978508624198967]","['店', 0.070905190475526]","['料理', 0.042102077831135044]","['味', 0.03891046846729746]","['大根', 0.10884619974022054]","['飲み放題', 0.1322948288511179]","['鶏肉', 0.21769239948044108]","['ボリューム', 0.08447041952796698]","['時', 0.15229702911703372]","['時間', 0.10884619974022054]","['気', 0.06614741442555895]","['仲間', 0.21769239948044108]","['会', 0.11810006425843426]","['オススメ', 0.10128524189320062]","['表参道', 0.17428702871925905]","['タコ', 0.1300303705886365]","['サービス', 0.20257048378640125]","['内容', 0.10884619974022054]","['店長', 0.14684519295387014]","['揚げ物', 0.1300303705886365]","['杏仁豆腐', 0.10884619974022054]","['満足', 0.10128524189320062]","['場所', 0.09489254312099484]","['トラブル', 0.17559032164930605]","['ワン', 0.17559032164930605]","['二', 0.1300303705886365]","['今日', 0.23620012851686853]","['会計', 0.1300303705886365]","['冷や', 0.17559032164930605]","['別', 0.17559032164930605]","['挽回', 0.14684519295387014]","['揚げ', 0.14684519295387014]","['昆布', 0.17559032164930605]","['最近', 0.11810006425843426]","['柄', 0.17559032164930605]","['柚子', 0.14684519295387014]","['消費', 0.17559032164930605]","['焼き', 0.09489254312099484]","['番', 0.17559032164930605]","['社員教育', 0.14684519295387014]","['税込み', 0.17559032164930605]","['笑顔', 0.17559032164930605]","['酢の物', 0.17559032164930605]","['醤油', 0.14684519295387014]","['高い', 0.1300303705886365]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,"['価格', 0.0527614314631441]","['鶏', 0.06105466747260784]","['一番', 0.07232902869230312]","['料理', 0.032091061060202514]","['コース', 0.15828429438943228]","['飲み放題', 0.050418906254915]","['付き', 0.11192839632240126]","['時', 0.058041948431674456]","['野菜', 0.05529155143554378]","['プラス', 0.09911179631032]","['細', 0.11192839632240126]","['スタッフ', 0.08296478990999595]","['一人', 0.08296478990999595]","['最後', 0.07232902869230312]","['通り', 0.06438507386085063]","['オススメ', 0.07720167387293189]","['税', 0.09911179631032]","['表参道', 0.044281707449720153]","['訪問', 0.05529155143554378]","['三', 0.09911179631032]","['内容', 0.08296478990999595]","['季節', 0.09911179631032]","['小鉢', 0.11192839632240126]","['彩り', 0.11192839632240126]","['揚げ物', 0.09911179631032]","['本日', 0.11192839632240126]","['杏仁豆腐', 0.1659295798199919]","['煮浸し', 0.11192839632240126]","['物', 0.09001827388501314]","['種', 0.09001827388501314]","['自家製', 0.09911179631032]","['豆腐', 0.1659295798199919]","['赤身', 0.11192839632240126]","['鰆', 0.22385679264480252]","['鶏そぼろ', 0.11192839632240126]","['サーモン', 0.09911179631032]","['今日', 0.09001827388501314]","['挽回', 0.11192839632240126]","['柚子', 0.11192839632240126]","['焼き', 0.07232902869230312]","['社員教育', 0.11192839632240126]","['クォルティ', 0.1338385187597894]","['ジュレ', 0.1338385187597894]","['スタート', 0.1338385187597894]","['スピード', 0.1338385187597894]","['チキン', 0.09001827388501314]","['バランス', 0.1338385187597894]","['下記', 0.09911179631032]","['付近', 0.11192839632240126]","['先付', 0.1338385187597894]","['冬大根', 0.1338385187597894]","['冷やし饂飩', 0.1338385187597894]","['土佐酢', 0.1338385187597894]","['宴会', 0.11192839632240126]","['対応', 0.1338385187597894]","['強', 0.1338385187597894]","['後半', 0.1338385187597894]","['感じ', 0.0527614314631441]","['打ち', 0.1338385187597894]","['揚物', 0.1338385187597894]","['最初', 0.09911179631032]","['水蛸', 0.1338385187597894]","['焼物', 0.1338385187597894]","['瓜', 0.1338385187597894]","['甘味', 0.1338385187597894]","['盛り合わせ', 0.08296478990999595]","['笑笑', 0.1338385187597894]","['締め', 0.08296478990999595]","['練', 0.1338385187597894]","['肴', 0.1338385187597894]","['胡瓜', 0.1338385187597894]","['若布', 0.1338385187597894]","['蓮根', 0.1338385187597894]","['醤油麹', 0.1338385187597894]","['金平', 0.1338385187597894]","['青魚', 0.1338385187597894]","['餡', 0.1338385187597894]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,"['オーダー', 0.038204239536606184]","['個室', 0.05981371060220991]","['店', 0.08938747774711805]","['料理', 0.053076488759127016]","['コース', 0.08726391186366543]","['味', 0.04905294818227746]","['方', 0.04169476518813472]","['飲み放題', 0.04169476518813472]","['メニュー', 0.03237124195808485]","['脂', 0.06860913278623523]","['デート', 0.06860913278623523]","['雰囲気', 0.07640847907321237]","['食事', 0.053244323125061464]","['大', 0.11264636990136274]","['形', 0.0819621721589842]","['最後', 0.05981371060220991]","['通り', 0.053244323125061464]","['オススメ', 0.06384322674490901]","['当日', 0.09256107577883176]","['税', 0.0819621721589842]","['表参道駅', 0.05981371060220991]","['好み', 0.0819621721589842]","['サービス', 0.06384322674490901]","['デザート', 0.06384322674490901]","['三', 0.0819621721589842]","['内容', 0.06860913278623523]","['季節', 0.0819621721589842]","['接客', 0.06860913278623523]","['杏仁豆腐', 0.06860913278623523]","['満足', 0.12768645348981802]","['種', 0.07444213036475657]","['豆腐', 0.2058273983587057]","['マグロ', 0.09256107577883176]","['場所', 0.11962742120441983]","['椀', 0.1851221515576635]","['今日', 0.07444213036475657]","['下記', 0.0819621721589842]","['感じ', 0.13089586779549814]","['最初', 0.0819621721589842]","['エレベーター', 0.0819621721589842]","['オブジェ', 0.11068002119290696]","['カニ', 0.22136004238581392]","['クリームコロッケ', 0.1851221515576635]","['ステーキ', 0.1639243443179684]","['ステーキトリュフバター', 0.11068002119290696]","['タルタルソース', 0.11068002119290696]","['ティラミス', 0.11068002119290696]","['ハマチ', 0.22136004238581392]","['マジ', 0.11068002119290696]","['モズク', 0.22136004238581392]","['五分', 0.11068002119290696]","['入り口', 0.09256107577883176]","['報告', 0.11068002119290696]","['変更', 0.11068002119290696]","['店員', 0.09256107577883176]","['接待', 0.09256107577883176]","['旬', 0.1851221515576635]","['柑橘系', 0.11068002119290696]","['海外', 0.11068002119290696]","['熟成', 0.27768322733649525]","['牛', 0.24588651647695264]","['私', 0.05632318495068137]","['程度', 0.07444213036475657]","['箸休め', 0.22136004238581392]","['結論', 0.11068002119290696]","['花', 0.11068002119290696]","['表', 0.11068002119290696]","['裏側', 0.11068002119290696]","['鎌倉', 0.11068002119290696]","['限定', 0.11068002119290696]","['面白み', 0.11068002119290696]","['骨董通り', 0.11068002119290696]","['高級感', 0.11068002119290696]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"['オーダー', 0.18838529343221191]","['今日', 0.1835372558462581]","['盛り合わせ', 0.16915598594339515]","['カラスミ', 0.5457637299528206]","['クリームチーズ', 0.2728818649764103]","['ロース', 0.22820956041133417]","['刺身', 0.1835372558462581]","['前菜', 0.22820956041133417]","['品切れ', 0.22820956041133417]","['夕食', 0.20207793741997016]","['房', 0.16915598594339515]","['昨日', 0.22820956041133417]","['松前漬', 0.2728818649764103]","['蕎麦', 0.16915598594339515]","['角煮', 0.20207793741997016]","['豚', 0.20207793741997016]","['鴨', 0.1835372558462581]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,"['塩', 0.23306820895513458]","['夕食', 0.3193712022684823]","['房', 0.2673401722691662]","['昨日', 0.360670554184541]","['煮込み', 0.4312722626105408]","['牛すじ', 0.4312722626105408]","['連チャン', 0.4312722626105408]","['隠れ', 0.2900688457585413]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"['オーダー', 0.23184591527320522]","['利用', 0.09822391848830495]","['会', 0.2258794319510938]","['生ビール', 0.16155901776560744]","['茶碗蒸し', 0.28085766910833937]","['盛り合わせ', 0.20818039280279615]","['夕食', 0.24869746201559623]","['房', 0.20818039280279615]","['隠れ', 0.2258794319510938]","['ダイヤモンドダイニング', 0.28085766910833937]","['久しぶり', 0.2258794319510938]","['反省', 0.335835906265585]","['富士子', 0.335835906265585]","['麦焼酎', 0.335835906265585]","['麻生', 0.335835906265585]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,"['オーダー', 0.06705555600178073]","['利用', 0.056817558844161224]","['店内', 0.05917093450324639]","['個室', 0.10498420252856287]","['雰囲気', 0.06705555600178073]","['生', 0.11205675386433649]","['店舗', 0.26131960756778516]","['半', 0.12042180662627308]","['煮物', 0.16246192767494852]","['感じ', 0.07658220919829735]","['房', 0.24084361325254616]","['隠れ', 0.26131960756778516]","['ダイヤモンドダイニング', 0.32492385534989704]","['オシャレ', 0.12042180662627308]","['カラオケ', 0.16246192767494852]","['ダイニング', 0.1438588777553924]","['ディナー', 0.19426405156600446]","['ルーム', 0.19426405156600446]","['内装', 0.19426405156600446]","['和食', 0.1438588777553924]","['宣伝', 0.16246192767494852]","['業態', 0.5827921546980134]","['湯葉', 0.19426405156600446]","['豊富', 0.12042180662627308]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,"['利用', 0.048129886199049975]","['店内', 0.0501234196235685]","['店', 0.04983832336228619]","['味', 0.03646620690052428]","['方', 0.061992193756404114]","['注文', 0.17793227857789615]","['メニュー', 0.048129886199049975]","['全体的', 0.13762073291674157]","['タレ', 0.10200874459783539]","['雰囲気', 0.17040733595569035]","['高め', 0.13762073291674157]","['種類', 0.08374187451795616]","['種', 0.11068130371734886]","['盛り合わせ', 0.10200874459783539]","['締め', 0.10200874459783539]","['クリームコロッケ', 0.13762073291674157]","['接待', 0.13762073291674157]","['熟成', 0.13762073291674157]","['牛', 0.12186217704426427]","['房', 0.10200874459783539]","['隠れ', 0.11068130371734886]","['カラオケ', 0.13762073291674157]","['アクセント', 0.13762073291674157]","['イメージ通り', 0.16456016211613428]","['コスパ', 0.13762073291674157]","['トリュフ', 0.32912032423226856]","['バター', 0.32912032423226856]","['一つ', 0.13762073291674157]","['予想', 0.12186217704426427]","['会津', 0.16456016211613428]","['先', 0.13762073291674157]","['四', 0.11068130371734886]","['産', 0.13762073291674157]","['産地直送', 0.16456016211613428]","['蟹', 0.13762073291674157]","['設定', 0.16456016211613428]","['醤油漬け', 0.13762073291674157]","['金額', 0.32912032423226856]","['釜飯', 0.16456016211613428]","['鉄板焼き', 0.13762073291674157]","['長芋', 0.16456016211613428]","['際', 0.13762073291674157]","['馬刺し', 0.13762073291674157]","['馬肉', 0.13762073291674157]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,"['ビール', 0.0617959752297083]","['中', 0.04747164761884455]","['外苑前', 0.20121580526472205]","['席', 0.04374945669944826]","['店内', 0.045561553322203165]","['店', 0.045302404433162344]","['料理', 0.10759863105034038]","['コース', 0.0589682153444595]","['味', 0.033147320007980804]","['方', 0.05635011861929445]","['飲み放題', 0.2254004744771778]","['メニュー', 0.08749891339889652]","['地下', 0.0589682153444595]","['的', 0.05635011861929445]","['雰囲気', 0.05163270304878306]","['外観', 0.11077117481328626]","['看板', 0.09272465628302623]","['供', 0.12509550242415]","['テーブル席', 0.07195924741063353]","['安心', 0.10060790263236102]","['窮屈', 0.12509550242415]","['ドリンク', 0.08628357502149728]","['生ビール', 0.07195924741063353]","['付近', 0.12509550242415]","['宴会', 0.12509550242415]","['感じ', 0.0589682153444595]","['入り口', 0.12509550242415]","['インテリア', 0.149583102215939]","['ヒール', 0.149583102215939]","['ボトル', 0.149583102215939]","['上司', 0.149583102215939]","['不思議', 0.12509550242415]","['中華料理', 0.12509550242415]","['中間', 0.149583102215939]","['全', 0.12509550242415]","['卓', 0.08628357502149728]","['地上', 0.149583102215939]","['地点', 0.149583102215939]","['夏', 0.11077117481328626]","['奇跡的', 0.149583102215939]","['希望', 0.149583102215939]","['床', 0.149583102215939]","['後輩ちゃん', 0.149583102215939]","['得', 0.10060790263236102]","['料金', 0.149583102215939]","['暑気払い', 0.149583102215939]","['未開', 0.149583102215939]","['栓', 0.149583102215939]","['油', 0.149583102215939]","['清掃', 0.149583102215939]","['真っ盛り', 0.149583102215939]","['立て', 0.149583102215939]","['紹興酒', 0.149583102215939]","['要注意', 0.149583102215939]","['言葉', 0.149583102215939]","['遥', 0.149583102215939]","['部員', 0.149583102215939]","['銀座', 0.149583102215939]","['間隔', 0.12509550242415]","['青山一丁目', 0.149583102215939]","['靴', 0.12509550242415]","['類', 0.10060790263236102]","['駅', 0.08628357502149728]","['驚異', 0.149583102215939]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"['ランチ', 0.22194701468553127]","['今回', 0.03872669436502979]","['店内', 0.03272786199007082]","['他', 0.04438940293710626]","['提供', 0.051689904018634415]","['スープ', 0.05467888130132284]","['テーブル', 0.03872669436502979]","['味', 0.02381044620867309]","['食感', 0.061979382382851]","['定食', 0.18593814714855303]","['時', 0.04659748857276754]","['量', 0.05806750426265348]","['セット', 0.09803234545849275]","['平日', 0.05806750426265348]","['米', 0.08985884019281233]","['的', 0.04047752481690873]","['青山一丁目駅', 0.07956936182859575]","['雰囲気', 0.037088901855578095]","['ピリ辛', 0.07226886074706758]","['ライス', 0.1591387236571915]","['庶民', 0.08985884019281233]","['テーブル席', 0.10337980803726883]","['訪問', 0.04438940293710626]","['名', 0.05806750426265348]","['次第', 0.08985884019281233]","['用', 0.08985884019281233]","['頃', 0.08985884019281233]","['デザート', 0.061979382382851]","['アツアツ', 0.08985884019281233]","['味付け', 0.06660615217499112]","['アクセント', 0.08985884019281233]","['全', 0.08985884019281233]","['オイリー', 0.10744881963855708]","['キクラゲ', 0.32234645891567126]","['コーヒー', 0.08985884019281233]","['シメジ', 0.10744881963855708]","['スポット', 0.10744881963855708]","['ゼロ', 0.10744881963855708]","['ソロ', 0.10744881963855708]","['チャーハン', 0.07226886074706758]","['パサ', 0.10744881963855708]","['ホット', 0.10744881963855708]","['ホワホワ', 0.10744881963855708]","['ボリューミー', 0.10744881963855708]","['中華', 0.17971768038562466]","['丸', 0.10744881963855708]","['主菜', 0.32234645891567126]","['人参', 0.10744881963855708]","['仕上がり', 0.10744881963855708]","['仕様', 0.10744881963855708]","['値段', 0.06660615217499112]","['外苑前駅', 0.08985884019281233]","['弱', 0.08985884019281233]","['待ち時間', 0.07956936182859575]","['揚げたて', 0.10744881963855708]","['春巻き', 0.21489763927711417]","['栄養バランス', 0.10744881963855708]","['点', 0.10744881963855708]","['玉子', 0.26957652057843695]","['白米', 0.10744881963855708]","['皆さん', 0.10744881963855708]","['皮', 0.07226886074706758]","['盛り', 0.13321230434998224]","['筍', 0.10744881963855708]","['組み合わせ', 0.07956936182859575]","['育ち', 0.10744881963855708]","['豚バラ肉', 0.10744881963855708]","['豚肉', 0.13321230434998224]","['財布', 0.10744881963855708]","['逆', 0.10744881963855708]","['間', 0.10744881963855708]","['青菜', 0.10744881963855708]","['食堂', 0.07956936182859575]","['麺類', 0.10744881963855708]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
